id,latitude,longitude,area_sqm
b1c4d579-e737-4ae0-8b6f-2eaff6dc42f3,32.82225250824179,-96.86847262927247,9462.984658530231
5f9254ac-f88b-47b6-b9cf-c7cbbcae26e9,32.76548078431109,-96.86475748217867,60895.82486876433
7f74ab67-4575-4edd-bf9a-5967071a7cc0,32.79464716981406,-96.92397784795337,9986.794966017875
efd59b31-d9d2-4bf2-92c8-1237a4849430,32.815458476982,-96.89892916283726,11423.343000537057
22e7e149-1994-4307-93e7-2285a0bd2e5e,32.77229114652784,-96.86713875180742,18267.418760603086
e2bbb1c5-cf47-42ee-bbd8-ea4ac8f31fbe,32.76042404832022,-96.9504539474974,25922.532874567896
67979934-46c6-44b0-b2be-4c974e56b8a3,32.82722438755574,-96.87420807872542,14135.19988642326
48b47fc8-283c-4982-9567-53b91c17f8e5,32.81633570570696,-96.89504716406267,9612.862030434833
b8004dcd-856a-4974-b74e-82b41de2ffe2,32.82474578831086,-96.8798841605892,13417.750334998465
5f38cd01-8e9a-4bed-9192-7e1a5fe361e4,32.81124866205543,-96.87528901220634,10996.951610659387
fe7dfdb0-10d5-4dff-85aa-53b9dd279c9f,32.82120446695458,-96.89496015718905,12767.979345344078
610fdcac-4d8a-4757-a01e-51aa5e6e7dab,32.76232983767436,-96.89078346557201,62254.395936069544
d6597c1b-3681-4140-a80f-4704fa39bbc9,32.82549638857364,-96.88690922901222,9665.973949046309
ab0088c8-ed2c-4881-bf74-415469710cdf,32.777729796704755,-96.89968773671279,12846.507738316523
7492141d-09ec-4833-9caa-73359fd44c1c,32.76576006472202,-96.88913738603974,47156.63342850289
43162361-06be-4adf-83ae-806ea22467a9,32.82713676012131,-96.86934432676827,12683.226605680224
c094f3ee-9cb8-47a6-82de-1ea6793db8cf,32.815155087224646,-96.93687624154613,30285.061024867442
1c19572d-06e5-44b9-ad26-cc92c8d45cb8,32.77393164855945,-96.87295634637181,33939.99698014356
e7b6035a-dcb4-4961-87d5-2d268dace25e,32.760683258177515,-96.94353955696565,38314.218144458755
297f6bee-b47e-4b9d-8e21-11c212dc136d,32.773901201092336,-96.87777807284061,23971.61247635264
6ba583fe-74a7-4338-9582-b25f73156fb3,32.8211835840039,-96.89244931381386,9621.120226649924
a9ac5442-7481-488c-a063-0515c67a2a4e,32.812041131355116,-96.89585360126765,10777.960924395435
71e1ffac-1ee0-4ebc-a3b2-775f2c8aff59,32.81263399536768,-96.89941718406834,12553.779122236252
060dc068-6087-4028-8ae6-6d984868b94b,32.82606576822444,-96.88955963964321,10081.572783832456
625111e0-9c7c-4a60-a96d-3461aa66c258,32.822690746825224,-96.86609282359126,16632.213907972906
5cd1791b-f41f-4a12-9c33-00af07a91c99,32.76854853393801,-96.88337042205059,9475.37582189338
9aa85f2b-7f9b-425e-a6c2-9ff0451ec3a0,32.819089028456105,-96.88009066617208,12875.064506440387
be4c7fe6-6568-4f74-b14b-8f99409e0ba5,32.77511437293354,-96.87811649467739,14456.764719349567
005fcf9c-d8be-4b37-a72d-d7e36109c5ed,32.771276473709854,-96.8989092161692,64147.32549920402
5d0b5302-a544-4ea6-93ea-638deeaa8d2d,32.81513648046953,-96.89279035669327,15167.902999180138
f428e2aa-77c3-49d7-99ec-cbdc724590d0,32.773593806995905,-96.87043345810149,17228.16555936772
de649284-829b-46fc-a914-63e91fd4b80a,32.78662135492179,-96.86620945605195,18118.202497124967
594958f6-8c43-42cd-9fe4-a50a2519f986,32.811978436971096,-96.89733067514538,25737.541691960785
9e5380e4-579f-41e7-861d-2bd500aa7a38,32.82675619984535,-96.88865698244355,15728.021362257838
f902e500-d95b-4880-9595-ebe8c763ef1a,32.771475836782884,-96.8834994894965,9303.434649161492
d49873c9-844b-41e0-9761-25a6f0cf70ff,32.771711606224294,-96.89019494725487,14626.448955153046
0cc3e5de-0b99-40cf-81f5-7ad6f6710c57,32.819692852421554,-96.89337233845751,28967.787312358425
0ed12c8e-3d8a-48e1-bda4-e03b8c050ed5,32.81560957119981,-96.8759806517951,33526.49607562765
b5db3fa8-244d-432f-b043-ceef3fe95612,32.80953307795522,-96.90159091908531,14741.044297470982
11963286-b7ed-4f5c-a2d8-ecc493c79970,32.76886888411997,-96.86795551083003,22090.29690895921
65f767f7-902f-4e43-93c7-902fdf375703,32.800120520893145,-96.9239201234804,10629.04601723927
de8eb82c-45d3-4a84-bc86-68fe3b3eb827,32.8054397183984,-96.93925455740641,15577.038969320854
024984b1-f285-4bb2-9643-65709273344d,32.77075587238944,-96.87128823556228,14923.386707435115
a4e924aa-687f-4ece-a362-0660130970bd,32.757529324135845,-96.9001794968894,67855.52332433707
83664a35-3b84-47aa-bd86-c23c90b060b8,32.772668744826525,-96.86636056500093,10395.110930650993
5bcbd235-d424-4d34-95e7-96868779538b,32.768299721653584,-96.86529820586765,21506.885164213883
233e88bb-0598-4021-9bce-29bd30c3aab4,32.81084973529323,-96.87289212912792,9951.61689866469
ba5bd20c-2551-4afc-a897-e89699ddaf9f,32.768500265784304,-96.89323477600047,35008.469875101626
3c0454d8-79be-45cc-b445-fb92e68c17d2,32.77251673599666,-96.88565188023989,21393.959458911708
8323d1b2-4913-49c8-8deb-1f160c496324,32.78717508860809,-96.88438307458608,101592.25539849632
387da3dc-992c-4a8c-a36d-3fa155e4ca4e,32.77649248307438,-96.86377237066793,20233.774322105786
27cce3c3-25e2-462d-b28e-75efb726d4ed,32.7775035132241,-96.8914229954352,12343.43961973074
d172a5d1-553b-47c5-aebc-d209bbcba6c1,32.76938806226113,-96.88530350295893,12266.387069771026
ed5ffba2-a1ba-42c8-9143-34c43c9c7738,32.76120939147415,-96.88239608516568,58328.51169330634
18adb889-ccca-403c-8e01-859338184d63,32.782058867404345,-96.89273054215305,10931.46578513028
7fe0b4c4-99ac-4593-b20d-fab031cde3cd,32.80467352773721,-96.88477014472087,18059.261222508314
f10f338b-9004-4aeb-9414-e2fabafb7d65,32.82198098085168,-96.88577912786418,69981.0669689892
7686fb8a-5f93-447d-9f64-83d9e6f73d49,32.81280603607743,-96.90178137469067,29947.961980835404
9d53ef4c-a1bd-4797-bb16-1d01550a183e,32.77367162121196,-96.88173172959657,39022.65243019544
172b9746-93ef-472b-b422-31e37b58bbbf,32.81919576401883,-96.8710010203237,18290.982866235936
4140826b-f203-458c-98b6-a56a9aed0ddd,32.7815250108883,-96.9077096498193,11205.11794181347
0c6475a4-01f2-4c43-822d-0f7d4e92c4ed,32.810503103414355,-96.87475885433051,17715.472596850526
2b6a862a-049f-4be0-b907-b92326b99589,32.75866673336421,-96.88412413731115,133985.44844389384
d621b007-a116-4457-ab88-aac8101ecfc6,32.823853214216655,-96.88780788172117,14899.20331281293
10900b77-9391-4c5e-bfa1-0a2828fd5854,32.8062381,-96.86226135,12210.067190265052
728402cf-9f1f-4d64-a6db-0e914ecaf288,32.80528483937392,-96.8852869967865,10832.772010761577
7e684bc7-6510-4625-b37f-6200f54900dd,32.77189922865822,-96.88095298017069,30345.952347877443
01e6fd22-bf73-4c74-8995-3376abdc8a54,32.824626988288806,-96.8837007649719,12036.34168582623
e358b800-166d-4525-a14e-91ee839fc171,32.824569269294074,-96.91596723321847,19826.024082561253
b91bc33b-1054-46dc-a803-2219bb793454,32.7775514027209,-96.8960336536666,16380.36510317669
3fb1eb26-ff9d-4454-9599-0c0140c570bf,32.81839015333522,-96.87952372052115,12508.180287763313
29b07ce2-0e4e-4bf6-b82f-ceaf01e4534e,32.759189888118954,-96.91028894181953,10554.954881073749
e9dda416-d2de-4852-895f-8ec1972f3311,32.76582219270379,-96.88664578033887,47614.4851004237
89953ccb-d143-49e1-b1b5-6ce8c2048077,32.768368470903724,-96.90115997728309,34699.2029482066
b73d5ee5-1782-4402-ac8f-a3f77ad0bd4c,32.81678987438462,-96.87686231426551,17657.203659415103
aa996435-6092-46fb-9b7b-7b6622c894c9,32.76983229138007,-96.88244609428145,24949.613663007327
001892bd-41fd-4091-b461-2075a0001abb,32.809992580051365,-96.86837773783385,14472.234217308907
39752779-a014-44cb-97d8-b1afbb38b62b,32.778004734902794,-96.8684567733677,16301.124875428655
ea0953ce-e216-4dea-9f09-6d2efd030818,32.8147730627536,-96.88929153302792,9703.498702778115
01b403ef-beed-424c-a951-085475583ff2,32.8071934980744,-96.8642110227676,10674.423574785744
b63c91a4-680c-4dc8-a329-f643d77bc07d,32.8052096,-96.86378435,21020.274597075815
eb3c3cd4-91b8-4875-8efb-4aa2986d6820,32.786360321870085,-96.88778284787631,133621.77475816372
a00b0364-09cf-4335-93e3-e4cf9057d738,32.82300875856237,-96.91344638691145,20652.160098571832
bf910062-5619-4174-824e-9260abec028d,32.81914863766265,-96.91501210626912,37561.81338922833
5dedd238-3c97-4001-bb82-244e96fcc38c,32.81190119711152,-96.89668543131972,11819.860979974497
caf6951a-90e7-4df8-8bf2-e7c9d641a123,32.80770225957097,-96.93927011106739,17730.59184681238
8798b3d5-b311-4ee3-ab6c-2526ba773937,32.78036451292278,-96.88992377620416,26361.738031212753
0ba7d4f0-107c-4d14-96ad-a6047a4c7212,32.821063415197806,-96.87835781326085,9383.05057527102
2004d85c-965d-4b8d-889a-930a0dc64377,32.814832905151256,-96.87480535712953,32164.835813808997
4c1b9fcc-89e3-431e-a0e4-071963f70d51,32.81581740290248,-96.89724008490681,14509.375391561645
65c1160b-241d-4cbf-8606-2847d74d9796,32.772102210948304,-96.86879930544644,14642.453790639263
391b2bc4-3f7f-4200-b0cd-cc1c7aee5d34,32.77097480946853,-96.87968714788012,13265.5316619102
da870fca-f316-47f5-9034-76cc846ebef5,32.780529553862685,-96.88547415000036,12905.309427875494
e3603d0f-1b17-4dba-a93a-abe3cb524475,32.806478376972954,-96.8937302285641,12676.609346104182
c17ef36b-12e7-485d-96c8-2b5838b9a240,32.80938516912952,-96.8747600756786,12708.514607707017
4bfead3f-23cc-4eab-9ea8-47a76b6aa009,32.760422323485194,-96.89714032011155,85062.73694770253
51840462-4cf3-4fdc-ae43-ed73eba13d5c,32.776723530325334,-96.90134009870489,41360.14070889949
7d8dbc4a-bf3d-4cab-866f-b87a4e7ae48b,32.82305243659322,-96.9158774080857,17257.500935675216
00d89706-4a83-4cf7-9662-366839070243,32.77092919878424,-96.86251605228418,11004.606202034738
1ae48608-2786-440b-a59b-6a465b1af406,32.80555109510348,-96.88957240344246,21147.580677218004
ba3fac59-92a9-4fff-9e48-3c99ae361bb1,32.82484634095444,-96.9494279206977,43764.8461111163
d3f6e523-e49d-4228-96a2-b910eb89b4ee,32.77452641890669,-96.88424891431977,37813.68119309575
caa0c22c-bb92-4c58-a358-660b13bd6554,32.81035639074626,-96.86596326586002,24781.297365094702
e396899f-1ec8-4756-945f-56a09f511648,32.80470600185066,-96.86578786016341,11047.108107192204
4d4bc5eb-2ac9-4283-9c5a-f62e44cfda3a,32.82809527228865,-96.87690733703158,13507.321063332365
2870cec7-6ccd-476a-a443-d541f3f2e01c,32.819420844444096,-96.91045264326608,14022.70370268176
de5025a2-ebe8-470c-8dec-b6b41b1c14a6,32.81700890256248,-96.93624446973311,19535.221386750756
ff90ffc7-fae7-438a-809d-08eb363a16b8,32.82957607785861,-96.87542102375363,16679.225188299923
dca3ea9e-126a-4f9c-aab2-e58921cf3541,32.773952314792645,-96.87194012631056,34525.1280448476
02878963-0db1-408b-9ead-23afe7a060fa,32.779753825470166,-96.88733179292582,9338.007089875353
a1c0cf79-35e4-49ad-9d22-4a282a208e9b,32.75729963944105,-96.9441747840797,26137.010086651422
ea6a08cf-ae5e-4e8a-9fb3-a9d9d7d62473,32.8145933121148,-96.88223836922651,10291.60160688493
51c2b777-4ca8-41f5-af62-8590fd22b8d9,32.8301930390384,-96.9127473082385,9412.114144902396
e884b05a-5f0d-44b1-9e8b-d08a3adf08d5,32.7720306504771,-96.89300452817415,40080.3033749619
c3af8b2a-4ceb-4cd0-9a35-7b6b70dff3f5,32.760670927282526,-96.86483518516792,12530.022960510163
76197aec-e7f9-40d4-9b7a-09e482d07114,32.805884010572164,-96.88337200992417,24487.616350669745
95b110d4-3e96-4b8d-98f0-23d4af9fb5cc,32.77691844367604,-96.92327516270315,31081.523430580004
e15bd611-587a-42ed-a433-d77acc719c5c,32.77350279536715,-96.88852398503205,76663.5880094874
75a4d80e-3942-4015-8807-990533a105e9,32.81191646589873,-96.89851760477981,25487.82976282907
115d17c9-02b4-4d26-9ca5-ff4bb6f19a0f,32.76072501007306,-96.88608930824778,43757.9719509848
e1e75a8e-532a-4e56-aaa3-8614d65ca690,32.76860314212779,-96.89806679266597,11333.580522863202
5d0eb342-edbc-4c8b-81da-ee69d4f8a892,32.82323124708976,-96.89285955932272,13758.967691537042
c4a0676e-cc2d-41df-9382-508c8f0ba43d,32.81779525,-96.91454005,10924.74915954319
ed063a87-bf49-466f-8543-413ba97c58bf,32.77383998823339,-96.90044928978818,41336.8119505537
4f716188-0d95-4fbf-94a4-eddd630aa2f4,32.81826631076373,-96.9279274640511,12899.87649940256
affdf232-64dc-4378-a12c-12db1094c79c,32.7628687072325,-96.88684152069331,73525.57984075352
368a2ca5-274b-49cd-9e7e-06872cd49ee6,32.76044092694171,-96.90429766470206,89147.64285792618
83b853f6-9dc1-4675-bf8d-fc30346fd34b,32.809043400410175,-96.8971266499877,10628.267646173646
1f7adf03-73f5-494f-aecf-0f231c823fa0,32.76159057070169,-96.89347584195531,12554.629711735066
31b525ac-3dbb-4a84-ace0-5c71393fdf87,32.80340527680226,-96.86235537032655,11215.858362606808
9a082db5-d1de-48b3-9f63-9dc04fb9d035,32.76035361837558,-96.90070588899137,41505.684655533456
59f5af99-f6d0-4fdb-ad18-22f63eb67952,32.81942111726471,-96.88230657332198,41346.24726247128
8eb7a57a-e189-454a-af1d-9cfb9acbe574,32.77258882189644,-96.88168065073532,41520.75966995915
7e0f26a9-2bb2-4f01-89fd-c07518059864,32.812054764934864,-96.89450862755561,10908.576768789555
c5e9f0e9-382b-4ddf-b1c1-5dec3798ed92,32.808894364139924,-96.92350659901928,14221.995242827952
e323d44a-f42b-47a4-a092-1a4b899fc88f,32.7647203135115,-96.9039248204466,20037.196227063825
aaf85647-6c40-48a3-8b88-6b3242855602,32.82365706127453,-96.88406630715595,11900.38107503361
c5c45131-dae1-4738-a39e-7ae7008c0f8f,32.80523223471271,-96.8624092311343,9570.758048564949
e9060651-7762-484c-ac24-c44c688add4b,32.777530452738525,-96.93257769124655,10162.565803210528
29fb10f4-406a-42d7-8c35-ae67107495d6,32.819050765105814,-96.8771520287497,13765.016525515022
152cd017-7cdb-4b04-9e88-0b8c2bf75d6f,32.75770968002666,-96.85990087685238,9526.114044543938
143e58ca-e802-4e03-9456-12c3f0521f02,32.776934676991296,-96.85383378741912,60027.32608871967
6f8c76ad-b9b8-451b-8bcb-f51441ac3dd8,32.80920780491923,-96.8599903653755,12532.254890390623
ee9fe030-1de4-4ac3-8127-aaf3d231c48d,32.8038439242725,-96.85854140773431,29041.789694562325
3a429c59-3e5c-4528-896a-cbdd6ef2a75c,32.821189768896396,-96.86084539536832,19024.40428186633
a4d23ca2-d3de-4204-8e85-29eb8d4edfad,32.78154170021923,-96.85856803373797,21709.727128225844
149f9e66-93cd-4542-8a26-c2eb744ffc74,32.77064186728855,-96.85876119624521,15642.596118720203
edceee29-2010-47be-a301-6d17a4d10224,32.81842793166095,-96.85298719094648,50350.83603399143
4df79ae2-1ef0-4d8e-adba-4a0780d25e75,32.82097655723163,-96.85865693804313,32704.656419502742
3021381e-75cf-4293-9fd0-4372387a1a1a,32.77692239735338,-96.85225724861976,15231.479483451154
7ac4b11e-5dad-4aa6-abe5-9d6837344b62,32.77358672340648,-96.85962280748807,23312.01629825437
2c059119-249e-488f-b697-bd37c4b1bbab,32.82526518275305,-96.85716334339187,15519.202870845163
d9b2d8fe-a8a3-47e2-a18a-5d959044c5ec,32.82699700276356,-96.85023008842086,13995.919951281394
c7767683-454f-42e3-b8ac-9ec21b9b44d3,32.777939518047916,-96.8579139062084,9492.1093597679
f6401b63-fab8-4c3d-8b5f-dd13d847ff41,32.82035950514674,-96.85584400857857,13241.888572782735
42567ac2-1553-465f-a47b-61c0034759e8,32.77194064222969,-96.85896894818423,24180.157247554394
6b31fd0a-02ef-4b2a-9755-846cb2bbc3e2,32.80580315346916,-96.85733255297615,14012.834170593269
fb843ba1-02b2-4964-afbf-490b9cf91954,32.8043840496019,-96.85194721586475,13529.12742519365
af7c0c82-c66d-4daf-a50e-7d4a9c6e068a,32.82874559747873,-96.86039320044388,9560.212483969395
2afacd4f-44a8-4614-9ce2-ce8327549682,32.807972677413495,-96.85735461844479,9410.650459189865
8590cead-32b8-4308-9429-8961176422b7,32.779903387998324,-96.8589077849425,10324.007744716591
081ab425-09b2-4731-8da4-19e3bac466dc,32.819265937765806,-96.84912683971154,43992.16107330012
5c23024c-d945-4447-b8bd-08409a114d1e,32.77737787449663,-96.85559888267663,18104.545711826948
c0fd371c-305c-4794-8063-fd3f6f18085a,32.80461325060935,-96.85335472632367,10971.32968532206
e121f19d-38e4-4fc7-aef5-1dfc9df69f5b,32.805917390211285,-96.85583449486246,9560.007769255737
f163f124-c1ad-4970-baf0-e0507be8ae12,32.771936947983775,-96.8540268360361,16835.15487092623
bed0d279-51d4-456a-9cd1-8c4a77d08968,32.80311380869049,-96.85233065659811,13445.383702263909
391579b1-053b-42a4-a788-c9e498678a19,32.80558932616297,-96.85882910900479,25140.870933777223
424e69fa-1a6b-4e9f-820a-2e13a079fd9c,32.809193762423675,-96.84929293902943,13112.8363842121
2519d4b1-0019-4f03-8e29-90bed07c30ad,32.838813,-96.92943894999999,15466.408057334818
b4c030a7-4fa5-49da-9fc7-a0738bd5a703,32.839997343931174,-96.92898942065486,13196.936203382063
729e7a25-864c-49f5-a7ba-8c715ef4df5d,32.8394555,-96.92145385,15653.757630581502
ec0d2325-c888-4965-8769-7777d31934f0,32.84012025491421,-96.92773487191278,43611.47965494142
24521785-1455-4296-b413-1b0dea192294,32.84860520471671,-96.92959859708502,10399.240567155477
ded31ca1-ce3f-4ec0-b522-4c9e2133e8fb,32.8350155861612,-96.94824792440019,11167.320193967726
fc164c7e-3a07-43e8-80c2-d48e724e6cbc,32.843428932207985,-96.92863108792716,24834.235580299694
886cde94-5108-4f71-96da-8f36e25772c3,32.839241618068286,-96.92368142302756,43588.24705993588
a22cb9fd-6600-460d-8913-04fc82a793ce,32.841248,-96.9256257,11568.461581288338
5e62d8e0-1c07-4787-b664-6b29aa14aae5,32.83911152256949,-96.89509565405758,10344.78723029374
d95e5ffe-f8ba-4ddc-b11a-4263be4b0801,32.848273829300815,-96.87496716872207,9605.351837163478
58268c3d-94b7-4926-836d-8ab178b4f821,32.850741294978185,-96.88465749934119,18229.64376904429
5865ea92-69e9-41c5-a503-ae9eaf7d5ff8,32.84438004210789,-96.8498371566774,10701.62296070631
5b4a25f3-aef6-4ecf-90f2-8925ea4d74d1,32.84294016284969,-96.8664378612676,27848.793588152053
f01f9cb3-af6a-48c4-83fa-254d0f756e2c,32.83920528393495,-96.9012267169347,10300.460076308738
3bdf8435-f211-4fe7-b4eb-637c0a75ebe7,32.831404273023686,-96.9094939990626,11018.854027634385
79ce091c-a5e7-40a0-8a1f-40008bdb12a3,32.834833663446105,-96.87849871371273,9778.61656194665
51767c23-7ddb-44ec-9b45-055705f8ce91,32.83096225,-96.897224,12601.342952638772
4e9581e0-e9e1-4c72-a1c4-3eae2834952e,32.83145720305985,-96.87269085574007,9760.577046257911
b2223463-5997-40ed-bfed-10af65b08704,32.84413032068872,-96.89491131412532,95584.9006802283
7a2e90c3-ae7e-404b-a2d6-6132a97b3562,32.845299881351984,-96.86247308963209,36060.57452435408
7618bbe6-660f-47fd-940a-03aaa9b81250,32.839021,-96.89698250000001,14177.110132603679
b62d9c6a-71ed-4f70-81cf-61ad1dcb4f1a,32.83352211688854,-96.90464849120808,25483.335990684376
81561047-d7d5-426d-9260-47cd31125910,32.846676385748594,-96.86660356560272,10459.96347571513
